Date	LAE01 mm	LAE03 mm
10/10/1982	2.1241926	2.034327681
11/10/1982	2.5476696	2.790391308
12/10/1982	2.330235	2.007862056
13/10/1982	2.1241926	2.453483129
14/10/1982	2.5476696	2.341735525
15/10/1982	3.2702022	3.242800979
16/10/1982	2.7766854	1.994582115
17/10/1982	2.5476696	2.454836625
18/10/1982	2.5476696	2.954592466
19/10/1982	3.0174696	3.572781687
20/10/1982	3.812229	3.236542386
21/10/1982	4.1018724	6.474377803
22/10/1982	7.041528	9.924927187
23/10/1982	7.9582572	5.973566606
24/10/1982	5.048325	2.567849452
25/10/1982	3.812229	2.748653527
26/10/1982	2.7766854	2.074691088
27/10/1982	2.330235	1.44583747
28/10/1982	1.9293498	1.36218815
29/10/1982	1.7455104	1.613089139
30/10/1982	1.7455104	2.310379373
31/10/1982	2.1241926	3.121929169
01/11/1982	2.5476696	2.94458024
02/11/1982	2.5476696	2.237497959
03/11/1982	2.1241926	1.348982903
04/11/1982	1.7455104	1.166272488
05/11/1982	1.572471	0.984571606
06/11/1982	1.2579642	0.431941104
07/11/1982	0.9841176	0.58899678
08/11/1982	0.9841176	0.811334365
09/11/1982	0.8618814	0.295418881
10/11/1982	0.8618814	1.110962178
11/11/1982	0.9841176	4.119134226
12/11/1982	3.5350632	6.633097303
13/11/1982	4.4041608	4.20011629
14/11/1982	3.5350632	2.676599917
15/11/1982	2.5476696	1.341532417
16/11/1982	2.1241926	1.11925204
17/11/1982	1.572471	0.762178383
18/11/1982	1.4100264	0.813975976
19/11/1982	1.1160684	0.261661258
20/11/1982	0.9841176	1.033646495
21/11/1982	1.1160684	1.172238144
22/11/1982	0.9841176	0.120189164
23/11/1982	1.1160684	1.311846549
24/11/1982	1.1160684	0.951679806
25/11/1982	1.2579642	1.188408788
26/11/1982	1.1160684	-0.295715552
27/11/1982	1.1160684	1.094732674
28/11/1982	1.1160684	0.706329872
29/11/1982	0.9841176	0.428467668
30/11/1982	0.8618814	0.460647639
01/12/1982	0.7491276	0.56453127
02/12/1982	0.7491276	0.564540952
03/12/1982	0.6456114	0.455814966
04/12/1982	0.6456114	0.678103877
05/12/1982	0.6456114	0.455825328
06/12/1982	0.5510826	0.356539061
07/12/1982	0.5510826	0.578817611
08/12/1982	0.5510826	0.578817611
09/12/1982	0.5510826	0.213434678
10/12/1982	0.5510826	0.339941146
11/12/1982	0.465282	0.211069619
12/12/1982	0.465282	0.488698818
13/12/1982	0.465282	0.488698818
14/12/1982	0.465282	0.488698818
15/12/1982	0.465282	0.166798434
16/12/1982	0.3879432	0.1852172
17/12/1982	0.3879432	0.407467694
18/12/1982	0.3879432	1.074264885
19/12/1982	0.6456114	1.344901069
20/12/1982	0.6456114	0.20837966
21/12/1982	0.7491276	0.10035284
22/12/1982	0.6456114	0.455814966
23/12/1982	0.6456114	0.678103877
24/12/1982	0.6456114	-0.485312527
25/12/1982	0.5510826	0.279033591
26/12/1982	0.5510826	0.578817611
27/12/1982	0.5510826	0.356549462
28/12/1982	0.465282	0.044180176
29/12/1982	0.3879432	0.1852172
30/12/1982	0.3879432	0.407467694
31/12/1982	0.3879432	0.407467694
01/01/1983	0.3879432	0.407467694
02/01/1983	0.3879432	0.407467694
03/01/1983	0.3879432	0.407467694
04/01/1983	0.3879432	0.130662442
05/01/1983	0.3879432	0.407467694
06/01/1983	0.3879432	0.408049664
07/01/1983	0.3879432	0.257992858
08/01/1983	0.3879432	0.407467694
09/01/1983	0.3879432	0.407467694
10/01/1983	0.3879432	0.407467694
11/01/1983	0.3879432	0.418618592
12/01/1983	0.3879432	0.635584622
13/01/1983	0.465282	0.710949312
14/01/1983	0.465282	0.355832298
15/01/1983	0.465282	0.488698818
16/01/1983	0.465282	0.710966967
17/01/1983	0.5510826	0.578817611
18/01/1983	0.465282	0.094811413
19/01/1983	0.465282	0.488698818
20/01/1983	0.465282	0.488698818
21/01/1983	0.465282	0.28590338
22/01/1983	0.3879432	0.204672256
23/01/1983	0.3879432	0.425412903
24/01/1983	0.3879432	0.407467694
25/01/1983	0.3879432	0.407467694
26/01/1983	0.3879432	0.424657979
27/01/1983	0.3879432	0.416353822
28/01/1983	0.3879432	0.407467694
29/01/1983	0.3879432	0.407467694
30/01/1983	0.3879432	0.296745593
31/01/1983	0.3879432	0.407467694
01/02/1983	0.3879432	0.602037662
02/02/1983	0.465282	0.449946083
03/02/1983	0.3879432	0.1852172
04/02/1983	0.3879432	0.629718187
05/02/1983	0.465282	0.606587264
06/02/1983	0.5510826	0.296476254
07/02/1983	0.465282	0.255358459
08/02/1983	0.465282	0.266448325
09/02/1983	0.3879432	0.1852172
10/02/1983	0.3879432	0.407467694
11/02/1983	0.3879432	0.163082374
12/02/1983	0.3187836	0.112586514
13/02/1983	0.3187836	0.334827414
14/02/1983	0.3187836	0.334827414
15/02/1983	0.3187836	0.11260193
16/02/1983	0.2575134	0.04824811
17/02/1983	0.2575134	0.270473593
18/02/1983	0.2575134	0.270473593
19/02/1983	0.2575134	0.270473593
20/02/1983	0.2575134	0.270473593
21/02/1983	0.2575134	0.04826911
22/02/1983	0.2038284	-0.00811776
23/02/1983	0.2038284	0.214086722
24/02/1983	0.2038284	0.214086722
25/02/1983	0.2038284	0.214086722
26/02/1983	0.2038284	0.214086722
27/02/1983	0.2038284	0.214086722
28/02/1983	0.2038284	0.103364621
01/03/1983	0.2038284	0.158725672
02/03/1983	0.2038284	0.214086722
03/03/1983	0.2038284	0.214086722
04/03/1983	0.2038284	0.214086722
05/03/1983	0.2038284	-0.008100458
06/03/1983	0.1574064	-0.056858795
07/03/1983	0.1574064	0.165328385
08/03/1983	0.1574064	-0.056837264
09/03/1983	0.117909	0.382093702
10/03/1983	0.2038284	0.663551062
11/03/1983	0.2038284	0.214086722
12/03/1983	0.2038284	0.214086722
13/03/1983	0.2038284	0.217688386
14/03/1983	0.2038284	0.214086722
15/03/1983	0.2038284	0.214086722
16/03/1983	0.2038284	0.438383022
17/03/1983	0.2575134	0.492678076
18/03/1983	0.2575134	0.128375038
19/03/1983	0.2575134	0.492699076
20/03/1983	0.3187836	1.00154429
21/03/1983	0.465282	-0.084629166
22/03/1983	0.5510826	0.585177663
23/03/1983	0.5510826	0.356549462
24/03/1983	0.465282	0.266430669
25/03/1983	0.465282	0.444409978
26/03/1983	0.465282	0.488698818
27/03/1983	0.465282	0.266448325
28/03/1983	0.3879432	0.102175624
29/03/1983	0.3879432	0.546676612
30/03/1983	0.465282	0.544866161
31/03/1983	0.465282	0.123315886
01/04/1983	0.465282	0.433337768
02/04/1983	0.465282	0.488698818
03/04/1983	0.465282	0.488698818
04/04/1983	0.465282	0.411193348
05/04/1983	0.465282	0.488698818
06/04/1983	0.465282	0.483162713
07/04/1983	0.465282	0.366904508
08/04/1983	0.465282	0.298536806
09/04/1983	0.465282	0.273069682
10/04/1983	0.3879432	0.194103328
11/04/1983	0.3879432	0.407467694
12/04/1983	0.3879432	0.409559511
13/04/1983	0.3879432	0.407467694
14/04/1983	0.3879432	0.634829698
15/04/1983	0.465282	1.401014595
16/04/1983	0.7491276	4.145077048
17/04/1983	2.7766854	8.45858841
18/04/1983	7.4910798	10.72715942
19/04/1983	7.9582572	7.332122976
20/04/1983	6.1941816	5.664409785
21/04/1983	7.041528	10.0433364
22/04/1983	11.1467628	14.33783721
23/04/1983	12.3629022	12.88830201
24/04/1983	11.1467628	10.71986829
25/04/1983	10.5681042	12.55484835
26/04/1983	13.6592316	19.38036512
27/04/1983	19.6876818	20.36874273
28/04/1983	13.0009104	9.048354969
29/04/1983	11.1467628	10.90371739
30/04/1983	11.7449406	12.34677488
01/05/1983	11.7449406	11.93542402
02/05/1983	11.1467628	10.42048149
03/05/1983	9.4682844	8.683866377
04/05/1983	8.946585	9.757828839
05/05/1983	10.0087002	11.51721574
06/05/1983	10.5681042	10.82698021
07/05/1983	9.4682844	9.987664054
08/05/1983	10.5681042	15.52170556
09/05/1983	17.264457	25.4292679
10/05/1983	24.1815348	28.13340855
11/05/1983	24.1815348	23.15774345
12/05/1983	22.3142382	18.59174818
13/05/1983	16.5007404	9.527220153
14/05/1983	8.946585	4.85463346
15/05/1983	8.946585	8.548846722
16/05/1983	7.9582572	6.141618427
17/05/1983	6.1941816	6.321549515
18/05/1983	7.9582572	8.178434172
19/05/1983	6.1941816	3.9207367
20/05/1983	4.7192652	6.719131405
21/05/1983	8.946585	11.90851647
22/05/1983	8.946585	5.478732205
23/05/1983	5.048325	2.219581665
24/05/1983	3.5350632	2.299144437
25/05/1983	2.5476696	1.399488567
26/05/1983	2.1241926	1.860902861
27/05/1983	2.1241926	2.244441724
28/05/1983	2.330235	3.068839228
29/05/1983	3.2702022	4.155382291
30/05/1983	3.0174696	2.009510729
31/05/1983	2.5476696	2.043272818
01/06/1983	2.330235	2.078824857
02/06/1983	2.1241926	2.337806893
03/06/1983	2.5476696	2.764723912
04/06/1983	2.330235	1.649353949
05/06/1983	1.9293498	1.178993402
06/06/1983	1.7455104	1.236331725
07/06/1983	1.4100264	0.678264633
08/06/1983	1.1160684	0.370335913
09/06/1983	0.8618814	0.337804926
10/06/1983	0.7491276	0.433415138
11/06/1983	0.6456114	0.079793345
12/06/1983	0.465282	-0.077111589
13/06/1983	0.3879432	0.265066129
14/06/1983	0.3879432	0.252996948
15/06/1983	0.3187836	0.179601745
16/06/1983	0.3187836	0.114442107
17/06/1983	0.2575134	-0.084293439
18/06/1983	0.2038284	-0.138377237
19/06/1983	0.1574064	0.063001075
20/06/1983	0.1574064	0.081140768
21/06/1983	0.117909	-0.210429263
22/06/1983	0.0849744	-0.01757129
23/06/1983	0.0849744	0.201561647
24/06/1983	0.0849744	0.196277183
25/06/1983	0.0849744	-0.020637478
26/06/1983	0.0849744	-0.028862973
27/06/1983	0.0582192	-0.105279813
28/06/1983	0.0582192	-0.076168104
29/06/1983	0.0582192	0.597350065
30/06/1983	0.117909	0.483861674
01/07/1983	0.1574064	0.854108805
02/07/1983	0.2575134	1.017694591
03/07/1983	0.3187836	0.510619749
04/07/1983	0.3879432	0.527872621
05/07/1983	0.3879432	0.234123863
06/07/1983	0.3187836	0.008711054
07/07/1983	0.2575134	-0.0314488
08/07/1983	0.2038284	-0.085532598
09/07/1983	0.1574064	-0.125193021
10/07/1983	0.117909	-0.383479703
11/07/1983	0.0582192	0.000377296
12/07/1983	0.0849744	0.243082434
13/07/1983	0.0582192	-0.246580984
14/07/1983	0.0372258	-0.283671155
15/07/1983	0.0215334	-0.102232899
16/07/1983	0.0215334	0.348685821
17/07/1983	0.0372258	0.363658145
18/07/1983	0.0372258	0.124232701
19/07/1983	0.0372258	-0.353130537
20/07/1983	0.0372258	-0.105378738
21/07/1983	0.0215334	-0.122615832
22/07/1983	0.0215334	0.143231931
23/07/1983	0.0215334	-0.06291802
24/07/1983	0.0106326	-0.071347745
25/07/1983	0.0106326	0.149145752
26/07/1983	0.0106326	0.146880981
27/07/1983	0.0106326	0.145371135
28/07/1983	0.0106326	-0.085615329
29/07/1983	0.003933	-0.125113815
30/07/1983	0.003933	0.114176806
31/07/1983	0.003933	0.110402189
01/08/1983	0.003933	0.046988623
02/08/1983	0.003933	-0.667672209
03/08/1983	0.003933	-0.776129539
04/08/1983	0.003933	0.080205253
05/08/1983	0.003933	-0.016173303
06/08/1983	0.003933	-0.100894121
07/08/1983	0.0007182	-0.106535486
08/08/1983	0.0007182	0.142506995
09/08/1983	0.0007182	0.136467607
10/08/1983	0.0007182	0.117594522
11/08/1983	0.0007182	0.107025594
12/08/1983	0.0007182	0.100986207
13/08/1983	0.0007182	-0.025589286
14/08/1983	0.0007182	0.079848351
15/08/1983	0.0007182	-0.022821233
16/08/1983	0.0007182	0.07506717
17/08/1983	0.0007182	0.084377892
18/08/1983	0.0007182	0.065504806
19/08/1983	0.0007182	-0.137317951
20/08/1983	0.0007182	0.107025594
21/08/1983	0.0007182	0.122124062
22/08/1983	0.0007182	0.115329752
23/08/1983	0.0007182	0.100986207
24/08/1983	0.0007182	0.079093428
25/08/1983	0.0007182	0.094191896
26/08/1983	0.0007182	0.116839598
27/08/1983	0.0007182	0.09947636
28/08/1983	0.0007182	0.088152509
29/08/1983	0.0007182	0.084377892
30/08/1983	0.0007182	0.086642662
31/08/1983	0.0007182	0.104760824
01/09/1983	0.0007182	0.086642662
02/09/1983	0.0007182	0.079093428
03/09/1983	0.0007182	-0.4667162
04/09/1983	0.0007182	-0.736223859
05/09/1983	0.0007182	-0.049998476
06/09/1983	0.0007182	-0.421420795
07/09/1983	0.0007182	0.067014653
08/09/1983	0.0007182	0.052671108
09/09/1983	0.0007182	0.03983741
10/09/1983	0.0007182	-0.21089951
11/09/1983	0.0106326	0.021128646
12/09/1983	0.0372258	1.541857726
13/09/1983	0.2038284	1.693052008
14/09/1983	0.3187836	1.102284791
15/09/1983	0.465282	1.4402226
16/09/1983	0.6456114	-0.092356004
17/09/1983	0.7491276	1.097015478
18/09/1983	1.572471	3.932405118
19/09/1983	2.5476696	3.535738058
20/09/1983	2.330235	2.071275622
21/09/1983	2.1241926	1.82769966
22/09/1983	1.9293498	1.606458301
23/09/1983	1.7455104	1.432255345
24/09/1983	1.572471	1.266376154
25/09/1983	1.4100264	0.805247224
26/09/1983	1.1160684	0.589628349
27/09/1983	0.9841176	0.439770738
28/09/1983	0.7491276	0.150709135
29/09/1983	0.6456114	0.233536416
30/09/1983	0.5510826	0.134270913
01/10/1983	0.465282	0.266430669
02/10/1983	0.465282	0.505889104
03/10/1983	0.465282	0.497584946
04/10/1983	0.465282	0.294207538
05/10/1983	0.3879432	0.259781665
06/10/1983	0.3879432	0.197426032
07/10/1983	0.3879432	0.185226794
08/10/1983	0.3187836	-0.08942899
09/10/1983	0.2575134	0.280869568
10/10/1983	0.3187836	0.302392065
11/10/1983	0.3187836	0.135527632
12/10/1983	0.3187836	1.681113757
13/10/1983	0.8618814	3.81545638
14/10/1983	1.9293498	8.485693874
15/10/1983	10.0087002	21.11344587
16/10/1983	19.6876818	21.05041646
17/10/1983	13.6592316	5.938315521
18/10/1983	7.041528	1.751627737
19/10/1983	4.7192652	3.09155751
20/10/1983	3.5350632	2.704792473
21/10/1983	2.7766854	1.604548926
22/10/1983	2.1241926	1.399534731
23/10/1983	1.9293498	1.181385789
24/10/1983	1.4100264	0.595946522
25/10/1983	1.2579642	0.876606694
26/10/1983	1.1160684	0.802152895
27/10/1983	0.9841176	0.640931477
28/10/1983	0.8618814	0.460647639
29/10/1983	0.7491276	0.342242358
30/10/1983	0.6456114	0.283188409
31/10/1983	0.5510826	0.185432752
01/11/1983	0.465282	0.300984194
02/11/1983	0.465282	0.505889104
03/11/1983	0.465282	0.266448325
04/11/1983	0.3879432	0.146464465
05/11/1983	0.3879432	0.185226794
06/11/1983	0.3187836	0.16299343
07/11/1983	0.3187836	0.337674154
08/11/1983	0.3187836	0.122242982
09/11/1983	0.2575134	0.056379314
10/11/1983	0.2575134	0.04826911
11/11/1983	0.2038284	-0.00811776
12/11/1983	0.2038284	0.203014512
13/11/1983	0.2038284	0.214086722
14/11/1983	0.2038284	-0.008100458
15/11/1983	0.1574064	-0.056858795
16/11/1983	0.1574064	0.165328385
17/11/1983	0.1574064	0.165328385
18/11/1983	0.1574064	-0.056837264
19/11/1983	0.117909	-0.098322498
20/11/1983	0.117909	0.123843151
21/11/1983	0.117909	0.123843151
22/11/1983	0.117909	0.123843151
23/11/1983	0.117909	-0.13152611
24/11/1983	0.0849744	-0.132901619
25/11/1983	0.0849744	0.089251011
26/11/1983	0.0849744	-0.170945926
27/11/1983	0.0849744	0.089251011
28/11/1983	0.0849744	0.089251011
29/11/1983	0.0849744	-0.04361551
30/11/1983	0.0849744	0.089251011
01/12/1983	0.0849744	0.089251011
02/12/1983	0.0849744	0.089251011
03/12/1983	0.0849744	0.056034381
04/12/1983	0.0849744	0.089251011
05/12/1983	0.0849744	0.089251011
06/12/1983	0.0849744	-0.132869451
07/12/1983	0.0582192	-0.160971193
08/12/1983	0.0582192	0.061149269
09/12/1983	0.0582192	0.505422361
10/12/1983	0.117909	0.345963613
11/12/1983	0.0849744	-0.577100057
12/12/1983	0.0372258	-0.405099129
13/12/1983	0.0372258	0.039099309
14/12/1983	0.0372258	0.039099309
15/12/1983	0.0372258	0.039099309
16/12/1983	0.0372258	0.260623674
17/12/1983	0.0582192	0.949665986
18/12/1983	0.1574064	-0.056749591
19/12/1983	0.0372258	-0.849417408
20/12/1983	0.0372258	0.117238553
21/12/1983	0.0582192	-0.032330742
22/12/1983	0.0582192	-0.215655982
23/12/1983	0.0582192	-0.104933882
24/12/1983	0.0582192	0.283269731
25/12/1983	0.0849744	0.311371473
26/12/1983	0.0849744	-0.624906538
27/12/1983	0.0849744	0.089251011
28/12/1983	0.0849744	0.095872369
29/12/1983	0.0849744	0.089251011
30/12/1983	0.0849744	0.089251011
31/12/1983	0.0849744	0.311403641
01/01/1984	0.117909	0.345995781
02/01/1984	0.117909	-0.00902337
03/01/1984	0.117909	-0.236003676
04/01/1984	0.117909	0.123843151
05/01/1984	0.117909	0.123843151
06/01/1984	0.117909	-0.098309479
07/01/1984	0.0849744	-0.204870985
08/01/1984	0.0849744	0.061570486
09/01/1984	0.0849744	0.089251011
10/01/1984	0.0849744	0.089251011
11/01/1984	0.0849744	0.089251011
12/01/1984	0.0849744	-0.220770871
13/01/1984	0.0849744	1.200186436
14/01/1984	0.3187836	0.150314261
15/01/1984	0.3187836	0.11260193
16/01/1984	0.2575134	0.04824811
17/01/1984	0.2575134	0.165287597
18/01/1984	0.2575134	0.209576438
19/01/1984	0.2575134	0.04826911
20/01/1984	0.2038284	-0.00811776
21/01/1984	0.2038284	0.214086722
22/01/1984	0.2038284	-0.008100458
23/01/1984	0.1574064	-0.090075425
24/01/1984	0.1574064	0.15979228
25/01/1984	0.1574064	0.165328385
26/01/1984	0.1574064	0.165328385
27/01/1984	0.1574064	0.165328385
28/01/1984	0.1574064	0.054606284
29/01/1984	0.1574064	0.054606284
30/01/1984	0.1574064	-0.105940761
31/01/1984	0.1574064	-0.166094938
01/02/1984	0.2038284	0.08196318
02/02/1984	0.2038284	0.025859151
03/02/1984	0.2038284	0.125509042
04/02/1984	0.2038284	0.270208054
05/02/1984	0.2575134	0.055325778
06/02/1984	0.2575134	0.492699076
07/02/1984	0.3187836	0.224886595
08/02/1984	0.3187836	0.334827414
09/02/1984	0.3187836	0.11260193
10/02/1984	0.2575134	0.04824811
11/02/1984	0.2575134	0.270473593
12/02/1984	0.2575134	0.270473593
13/02/1984	0.2575134	0.270473593
14/02/1984	0.2575134	0.270473593
15/02/1984	0.2575134	0.04826911
16/02/1984	0.2038284	-0.00811776
17/02/1984	0.2038284	0.147653462
18/02/1984	0.2038284	0.214086722
19/02/1984	0.2038284	0.214086722
20/02/1984	0.2038284	0.214086722
21/02/1984	0.2038284	0.025859151
22/02/1984	0.2038284	0.014786941
23/02/1984	0.2038284	0.214086722
24/02/1984	0.2038284	0.214086722
25/02/1984	0.2038284	0.214086722
26/02/1984	0.2038284	0.214086722
27/02/1984	0.2038284	0.214086722
28/02/1984	0.2038284	0.214086722
29/02/1984	0.2038284	-0.008100458
01/03/1984	0.1574064	-0.056858795
02/03/1984	0.1574064	0.165328385
03/03/1984	0.1574064	0.165328385
04/03/1984	0.1574064	0.165328385
05/03/1984	0.1574064	0.165328385
06/03/1984	0.1574064	0.166665279
07/03/1984	0.1574064	0.165328385
08/03/1984	0.1574064	0.165328385
09/03/1984	0.1574064	-0.056837264
10/03/1984	0.117909	-0.264405649
11/03/1984	0.117909	0.179925649
12/03/1984	0.1574064	0.326596879
13/03/1984	0.1574064	0.165328385
14/03/1984	0.1574064	0.387515565
15/03/1984	0.2038284	0.436273902
16/03/1984	0.2038284	0.214086722
17/03/1984	0.2038284	-0.008100458
18/03/1984	0.1574064	-0.056858795
19/03/1984	0.1574064	0.165328385
20/03/1984	0.1574064	0.165328385
21/03/1984	0.1574064	0.165328385
22/03/1984	0.1574064	0.165328385
23/03/1984	0.1574064	0.109967335
24/03/1984	0.1574064	0.060142389
25/03/1984	0.1574064	0.165328385
26/03/1984	0.1574064	0.165328385
27/03/1984	0.1574064	0.165328385
28/03/1984	0.1574064	0.165328385
29/03/1984	0.1574064	-0.122549077
30/03/1984	0.1574064	-0.305240543
31/03/1984	0.1574064	0.387515565
01/04/1984	0.2038284	0.436273902
02/04/1984	0.2038284	0.214086722
03/04/1984	0.2038284	0.214086722
04/04/1984	0.2038284	-0.007357479
05/04/1984	0.2038284	0.214086722
06/04/1984	0.2038284	0.113262672
07/04/1984	0.2575134	1.095556791
08/04/1984	0.465282	1.828972133
09/04/1984	0.8618814	2.520456552
10/04/1984	1.4100264	3.736963465
11/04/1984	2.7766854	4.028240723
12/04/1984	2.330235	2.007094941
13/04/1984	2.330235	2.248363898
14/04/1984	2.1241926	2.255084045
15/04/1984	2.330235	2.704442494
16/04/1984	2.330235	2.675006788
17/04/1984	2.5476696	2.90413941
18/04/1984	2.5476696	2.675889295
19/04/1984	2.5476696	3.343077404
20/04/1984	3.2702022	4.5072258
21/04/1984	4.4041608	6.218745766
22/04/1984	6.1941816	8.002903115
23/04/1984	6.609321	9.006448536
24/04/1984	9.4682844	14.17389146
25/04/1984	13.6592316	18.360436
26/04/1984	16.5007404	18.52898583
27/04/1984	15.7586112	17.84766908
28/04/1984	18.8576802	19.87603382
29/04/1984	15.7586112	14.58028557
30/04/1984	15.0378228	15.47030929
01/05/1984	15.0378228	15.79321861
02/05/1984	15.0378228	13.82430906
03/05/1984	11.7449406	7.153382928
04/05/1984	7.4910798	4.035636706
05/05/1984	5.413968	3.483324041
06/05/1984	4.1018724	3.282867238
07/05/1984	3.2702022	2.85626632
08/05/1984	2.7766854	2.269452926
09/05/1984	2.5476696	2.701383739
10/05/1984	2.7766854	2.943435345
11/05/1984	2.5476696	1.824696569
12/05/1984	1.9293498	0.964255139
13/05/1984	1.572471	1.03722032
14/05/1984	1.4100264	1.560084535
15/05/1984	1.572471	2.820621573
16/05/1984	2.330235	3.62017066
17/05/1984	3.2702022	3.959231285
18/05/1984	4.1018724	3.879574551
19/05/1984	3.812229	3.576705705
20/05/1984	3.2702022	3.011978609
21/05/1984	2.7766854	2.016872309
22/05/1984	2.330235	1.658222591
23/05/1984	1.9293498	1.470142198
24/05/1984	1.7455104	1.432003704
25/05/1984	1.572471	1.238695628
26/05/1984	1.4100264	0.838594794
27/05/1984	1.2579642	1.307765375
28/05/1984	1.4100264	1.914429856
29/05/1984	1.572471	1.419823052
30/05/1984	1.572471	1.80358443
31/05/1984	1.7455104	2.165759292
01/06/1984	1.7455104	3.259565696
02/06/1984	3.0174696	3.58122893
03/06/1984	2.7766854	1.899994756
04/06/1984	2.5476696	2.338142223
05/06/1984	2.330235	1.887406465
06/06/1984	1.9293498	1.160971423
07/06/1984	1.572471	0.886599494
08/06/1984	1.2579642	0.526888502
09/06/1984	0.9841176	0.423885877
10/06/1984	0.8618814	0.11563654
11/06/1984	0.6456114	0.066425919
12/06/1984	0.5510826	0.209590301
13/06/1984	0.465282	0.051053175
14/06/1984	0.3879432	0.231597857
15/06/1984	0.3879432	0.261804388
16/06/1984	0.3187836	1.545689049
17/06/1984	0.8618814	2.802620688
18/06/1984	1.1160684	1.72465102
19/06/1984	1.1160684	1.063738976
20/06/1984	0.9841176	0.702835197
21/06/1984	0.8618814	0.542006414
22/06/1984	0.7491276	0.325047595
23/06/1984	0.7491276	0.864414023
24/06/1984	0.7491276	0.342672157
25/06/1984	0.6456114	0.302816418
26/06/1984	0.5510826	0.452241382
27/06/1984	0.5510826	0.653209859
28/06/1984	0.6456114	0.709968773
29/06/1984	0.6456114	0.138160684
30/06/1984	0.6456114	0.70787622
01/07/1984	0.6456114	0.395006861
02/07/1984	0.5510826	0.074710651
03/07/1984	0.465282	0.148941577
04/07/1984	0.3879432	0.073022165
05/07/1984	0.3187836	-0.005632491
06/07/1984	0.2575134	0.150744741
07/07/1984	0.2575134	0.164354363
08/07/1984	0.2038284	-0.09912122
09/07/1984	0.1574064	0.060736304
10/07/1984	0.1574064	0.052453678
11/07/1984	0.117909	0.346109019
12/07/1984	0.2038284	0.855558608
13/07/1984	0.2575134	-0.14716665
14/07/1984	0.2575134	0.492022841
15/07/1984	0.3187836	0.10534627
16/07/1984	0.5510826	1.530593034
17/07/1984	0.6456114	0.838809036
18/07/1984	0.6456114	0.40356266
19/07/1984	0.5510826	0.478663701
20/07/1984	0.5510826	0.684333935
21/07/1984	0.5510826	0.222572447
22/07/1984	0.5510826	0.042328369
23/07/1984	0.465282	0.198817892
24/07/1984	0.465282	0.59119545
25/07/1984	0.465282	0.590440526
26/07/1984	0.465282	0.305582758
27/07/1984	0.465282	0.130892439
28/07/1984	0.3879432	0.053394157
29/07/1984	0.3187836	0.214328222
30/07/1984	0.3187836	2.209542036
31/07/1984	1.1160684	5.063302762
01/08/1984	2.7766854	3.435743621
02/08/1984	3.2702022	3.187378137
03/08/1984	3.812229	5.2105023
04/08/1984	6.1941816	6.452778106
05/08/1984	5.048325	3.461966338
06/08/1984	3.5350632	2.219122555
07/08/1984	2.5476696	1.104142386
08/08/1984	1.9293498	0.782675064
09/08/1984	1.4100264	0.466472038
10/08/1984	1.1160684	0.377130223
11/08/1984	0.8618814	0.11249632
12/08/1984	0.6456114	0.03346093
13/08/1984	0.5510826	0.167566231
14/08/1984	0.465282	0.36213299
15/08/1984	0.465282	0.29898872
16/08/1984	0.3879432	-0.00121197
17/08/1984	0.3187836	-0.047153279
18/08/1984	0.2575134	-0.095617291
19/08/1984	0.2038284	-0.133847697
20/08/1984	0.1574064	0.281413638
21/08/1984	0.2038284	0.102721862
22/08/1984	0.117909	0.013211683
23/08/1984	0.1574064	0.058506084
24/08/1984	0.0849744	-0.474691099
25/08/1984	0.0582192	-0.30093547
26/08/1984	0.0372258	-0.109169126
27/08/1984	0.0372258	-0.102359044
28/08/1984	0.0215334	-0.130919989
29/08/1984	0.0215334	0.106240684
30/08/1984	0.0215334	-0.099909268
31/08/1984	0.0106326	-0.137781005
01/09/1984	0.0106326	-0.004606984
02/09/1984	0.0106326	0.284332902
03/09/1984	0.0215334	0.030748342
04/09/1984	0.0106326	-0.472967001
05/09/1984	0.0106326	0.053270478
06/09/1984	0.0106326	-0.184510296
07/09/1984	0.003933	0.290129821
08/09/1984	0.0215334	0.76468438
09/09/1984	0.0372258	-0.004744481
10/09/1984	0.0372258	-0.004477069
11/09/1984	0.0582192	0.099356261
12/09/1984	0.0582192	-0.065599176
13/09/1984	0.0582192	0.096457717
14/09/1984	0.0582192	0.091173253
15/09/1984	0.0582192	0.117595572
16/09/1984	0.0582192	-0.042699833
17/09/1984	0.0582192	0.734209368
18/09/1984	0.1574064	2.877887246
19/09/1984	0.8618814	3.26037569
20/09/1984	1.1160684	3.038567612
21/09/1984	3.2702022	6.960289461
22/09/1984	5.413968	5.292126858
23/09/1984	4.1018724	2.451696559
24/09/1984	3.2702022	2.474336275
25/09/1984	2.5476696	1.380572433
26/09/1984	2.1241926	1.315514632
27/09/1984	1.7455104	0.921860817
28/09/1984	1.4100264	0.86586822
29/09/1984	1.2579642	2.699081262
30/09/1984	2.5476696	5.991141787
01/10/1984	5.413968	13.08986792
02/10/1984	17.264457	19.48634441
03/10/1984	8.443332	-0.38871018
04/10/1984	4.7192652	1.927649136
05/10/1984	3.812229	3.828767807
06/10/1984	4.4041608	4.083103161
07/10/1984	3.812229	3.126715657
08/10/1984	3.0174696	2.344028892
09/10/1984	2.330235	1.098967593
10/10/1984	1.7455104	0.535273997
11/10/1984	1.2579642	0.241120353
12/10/1984	0.9841176	0.169880499
13/10/1984	0.7491276	-0.102348321
14/10/1984	0.5510826	0.513721244
15/10/1984	0.7491276	1.714336191
